session_id,user_id,session_date,session_duration_mins,device,plan
SESS005091,USR0276,2024-06-15,71,Web,Enterprise
SESS005092,USR0276,2024-03-28,25,Mobile,Enterprise
SESS005093,USR0276,2024-06-07,59,Desktop App,Enterprise
SESS005094,USR0276,2024-05-11,52,Mobile,Enterprise
SESS005095,USR0276,2024-04-05,38,Web,Enterprise
SESS005096,USR0276,2024-04-03,89,Mobile,Enterprise
SESS005097,USR0276,2024-05-13,69,Mobile,Enterprise
SESS005098,USR0276,2024-05-20,80,Desktop App,Enterprise
SESS005099,USR0276,2024-05-09,26,Web,Enterprise
SESS005100,USR0276,2024-03-28,49,Desktop App,Enterprise
SESS005101,USR0276,2024-06-01,67,Web,Enterprise
SESS005102,USR0276,2024-06-23,79,Web,Enterprise
SESS005103,USR0276,2024-04-11,28,Web,Enterprise
SESS005104,USR0276,2024-06-05,57,Web,Enterprise
SESS005105,USR0276,2024-04-17,85,Web,Enterprise
SESS005106,USR0277,2024-04-04,22,Mobile,Trial
SESS005107,USR0277,2024-03-09,14,Web,Trial
SESS005108,USR0277,2024-05-07,23,Mobile,Trial
SESS005109,USR0277,2024-03-19,7,Mobile,Trial
SESS005110,USR0277,2024-04-29,10,Web,Trial
SESS005111,USR0277,2024-04-15,11,Web,Trial
SESS005112,USR0277,2024-06-11,17,Web,Trial
SESS005113,USR0277,2024-03-06,13,Desktop App,Trial
SESS005114,USR0278,2024-06-22,44,Web,Starter
SESS005115,USR0278,2024-03-01,25,Mobile,Starter
SESS005116,USR0278,2024-04-05,14,Web,Starter
SESS005117,USR0278,2024-02-26,22,Web,Starter
SESS005118,USR0278,2024-05-08,10,Desktop App,Starter
SESS005119,USR0278,2024-03-29,21,Web,Starter
SESS005120,USR0278,2024-05-04,15,Web,Starter
SESS005121,USR0278,2024-05-18,30,Web,Starter
SESS005122,USR0278,2024-06-22,37,Mobile,Starter
SESS005123,USR0278,2024-06-15,38,Web,Starter
SESS005124,USR0278,2024-03-11,41,Desktop App,Starter
SESS005125,USR0278,2024-05-09,22,Web,Starter
SESS005126,USR0278,2024-06-03,33,Web,Starter
SESS005127,USR0278,2024-03-22,23,Web,Starter
SESS005128,USR0278,2024-06-14,39,Mobile,Starter
SESS005129,USR0278,2024-03-05,14,Mobile,Starter
SESS005130,USR0278,2024-05-05,10,Web,Starter
SESS005131,USR0278,2024-05-18,17,Web,Starter
SESS005132,USR0278,2024-06-24,27,Web,Starter
SESS005133,USR0279,2024-05-17,36,Web,Starter
SESS005134,USR0279,2024-05-23,44,Mobile,Starter
SESS005135,USR0279,2024-05-13,24,Web,Starter
SESS005136,USR0279,2024-04-21,16,Web,Starter
SESS005137,USR0279,2024-05-17,30,Web,Starter
SESS005138,USR0279,2024-05-21,16,Web,Starter
SESS005139,USR0279,2024-06-23,32,Desktop App,Starter
SESS005140,USR0279,2024-06-26,33,Web,Starter
SESS005141,USR0279,2024-05-28,24,Desktop App,Starter
SESS005142,USR0280,2024-03-22,46,Desktop App,Growth
SESS005143,USR0280,2024-04-13,30,Web,Growth
SESS005144,USR0280,2024-04-18,17,Desktop App,Growth
SESS005145,USR0280,2024-01-12,49,Web,Growth
SESS005146,USR0280,2024-06-14,45,Mobile,Growth
SESS005147,USR0280,2024-02-26,42,Desktop App,Growth
SESS005148,USR0280,2024-02-15,40,Mobile,Growth
SESS005149,USR0280,2024-05-06,15,Mobile,Growth
SESS005150,USR0280,2024-05-09,17,Web,Growth
SESS005151,USR0280,2024-01-12,41,Web,Growth
SESS005152,USR0280,2024-04-06,57,Desktop App,Growth
SESS005153,USR0280,2024-02-03,20,Desktop App,Growth
SESS005154,USR0280,2024-05-03,17,Web,Growth
SESS005155,USR0280,2024-01-18,60,Desktop App,Growth
SESS005156,USR0280,2024-05-25,15,Desktop App,Growth
SESS005157,USR0280,2024-04-23,41,Web,Growth
SESS005158,USR0280,2024-02-28,34,Web,Growth
SESS005159,USR0280,2024-04-26,53,Mobile,Growth
SESS005160,USR0280,2024-03-26,47,Web,Growth
SESS005161,USR0280,2024-06-30,57,Desktop App,Growth
SESS005162,USR0280,2024-04-05,48,Mobile,Growth
SESS005163,USR0280,2024-01-21,44,Mobile,Growth
SESS005164,USR0280,2024-02-15,50,Web,Growth
SESS005165,USR0280,2024-01-28,41,Web,Growth
SESS005166,USR0280,2024-03-03,53,Web,Growth
SESS005167,USR0280,2024-04-25,60,Web,Growth
SESS005168,USR0280,2024-02-28,20,Web,Growth
SESS005169,USR0280,2024-05-18,24,Mobile,Growth
SESS005170,USR0280,2024-02-02,42,Mobile,Growth
SESS005171,USR0280,2024-01-25,25,Web,Growth
SESS005172,USR0280,2024-01-19,41,Web,Growth
SESS005173,USR0280,2024-05-09,41,Web,Growth
SESS005174,USR0280,2024-06-19,59,Mobile,Growth
SESS005175,USR0280,2024-03-01,45,Mobile,Growth
SESS005176,USR0281,2024-03-15,28,Web,Enterprise
SESS005177,USR0281,2024-06-09,69,Mobile,Enterprise
SESS005178,USR0281,2024-04-23,31,Desktop App,Enterprise
SESS005179,USR0281,2024-04-12,79,Desktop App,Enterprise
SESS005180,USR0281,2024-05-30,73,Mobile,Enterprise
SESS005181,USR0281,2024-04-01,85,Mobile,Enterprise
SESS005182,USR0281,2024-05-20,54,Desktop App,Enterprise
SESS005183,USR0281,2024-05-01,67,Mobile,Enterprise
SESS005184,USR0281,2024-02-28,36,Web,Enterprise
SESS005185,USR0281,2024-06-04,55,Web,Enterprise
SESS005186,USR0281,2024-05-01,34,Web,Enterprise
SESS005187,USR0281,2024-05-12,34,Web,Enterprise
SESS005188,USR0281,2024-03-26,52,Mobile,Enterprise
SESS005189,USR0281,2024-03-23,64,Desktop App,Enterprise
SESS005190,USR0281,2024-05-28,70,Web,Enterprise
SESS005191,USR0281,2024-03-27,82,Web,Enterprise
SESS005192,USR0281,2024-04-21,59,Mobile,Enterprise
SESS005193,USR0281,2024-03-21,88,Desktop App,Enterprise
SESS005194,USR0281,2024-06-08,52,Desktop App,Enterprise
SESS005195,USR0281,2024-05-20,37,Web,Enterprise
SESS005196,USR0281,2024-03-20,38,Mobile,Enterprise
SESS005197,USR0281,2024-04-07,79,Web,Enterprise
SESS005198,USR0281,2024-05-21,28,Mobile,Enterprise
SESS005199,USR0281,2024-03-31,74,Desktop App,Enterprise
SESS005200,USR0281,2024-06-26,68,Web,Enterprise
SESS005201,USR0281,2024-06-11,82,Web,Enterprise
SESS005202,USR0281,2024-04-27,70,Web,Enterprise
SESS005203,USR0281,2024-04-03,30,Mobile,Enterprise
SESS005204,USR0281,2024-04-16,23,Web,Enterprise
SESS005205,USR0281,2024-06-04,88,Desktop App,Enterprise
SESS005206,USR0281,2024-03-14,70,Web,Enterprise
SESS005207,USR0281,2024-05-08,47,Desktop App,Enterprise
SESS005208,USR0281,2024-06-28,21,Web,Enterprise
SESS005209,USR0281,2024-03-01,84,Mobile,Enterprise
SESS005210,USR0281,2024-06-25,76,Web,Enterprise
SESS005211,USR0281,2024-03-22,62,Desktop App,Enterprise
SESS005212,USR0281,2024-03-05,69,Mobile,Enterprise
SESS005213,USR0281,2024-03-10,22,Mobile,Enterprise
SESS005214,USR0281,2024-03-14,76,Desktop App,Enterprise
SESS005215,USR0281,2024-03-28,42,Web,Enterprise
SESS005216,USR0281,2024-06-20,75,Web,Enterprise
SESS005217,USR0281,2024-04-19,54,Web,Enterprise
SESS005218,USR0281,2024-04-23,61,Mobile,Enterprise
SESS005219,USR0281,2024-06-17,43,Web,Enterprise
SESS005220,USR0281,2024-06-24,34,Web,Enterprise
SESS005221,USR0281,2024-05-08,87,Web,Enterprise
SESS005222,USR0281,2024-06-15,35,Desktop App,Enterprise
SESS005223,USR0281,2024-05-25,62,Mobile,Enterprise
SESS005224,USR0281,2024-04-21,31,Web,Enterprise
SESS005225,USR0281,2024-05-25,35,Web,Enterprise
SESS005226,USR0281,2024-04-27,50,Mobile,Enterprise
SESS005227,USR0281,2024-04-23,51,Web,Enterprise
SESS005228,USR0281,2024-06-17,90,Mobile,Enterprise
SESS005229,USR0281,2024-04-30,54,Web,Enterprise
SESS005230,USR0282,2024-06-22,42,Web,Growth
SESS005231,USR0282,2024-06-14,22,Desktop App,Growth
SESS005232,USR0282,2024-06-16,17,Web,Growth
SESS005233,USR0282,2024-06-15,34,Desktop App,Growth
SESS005234,USR0282,2024-06-18,58,Desktop App,Growth
SESS005235,USR0282,2024-06-14,30,Web,Growth
SESS005236,USR0282,2024-06-14,35,Web,Growth
SESS005237,USR0282,2024-06-05,53,Mobile,Growth
SESS005238,USR0282,2024-06-16,32,Web,Growth
SESS005239,USR0282,2024-06-18,49,Web,Growth
SESS005240,USR0282,2024-06-10,54,Web,Growth
SESS005241,USR0282,2024-06-16,32,Web,Growth
SESS005242,USR0282,2024-06-16,49,Mobile,Growth
SESS005243,USR0282,2024-06-12,20,Web,Growth
SESS005244,USR0282,2024-06-14,43,Web,Growth
SESS005245,USR0282,2024-06-09,50,Web,Growth
SESS005246,USR0282,2024-06-17,29,Desktop App,Growth
SESS005247,USR0282,2024-06-16,18,Web,Growth
SESS005248,USR0282,2024-06-09,44,Web,Growth
SESS005249,USR0282,2024-06-08,31,Web,Growth
SESS005250,USR0282,2024-06-08,54,Desktop App,Growth
SESS005251,USR0282,2024-06-19,43,Web,Growth
SESS005252,USR0282,2024-06-08,39,Mobile,Growth
SESS005253,USR0282,2024-06-21,15,Mobile,Growth
SESS005254,USR0282,2024-06-28,30,Web,Growth
SESS005255,USR0282,2024-06-20,22,Web,Growth
SESS005256,USR0282,2024-06-06,39,Web,Growth
SESS005257,USR0283,2024-06-10,35,Desktop App,Starter
SESS005258,USR0283,2024-06-07,38,Web,Starter
SESS005259,USR0283,2024-06-13,15,Mobile,Starter
SESS005260,USR0283,2024-06-06,12,Desktop App,Starter
SESS005261,USR0283,2024-06-02,23,Mobile,Starter
SESS005262,USR0283,2024-06-03,30,Web,Starter
SESS005263,USR0283,2024-06-10,30,Mobile,Starter
SESS005264,USR0283,2024-06-15,12,Web,Starter
SESS005265,USR0283,2024-06-02,42,Desktop App,Starter
SESS005266,USR0284,2024-01-20,31,Desktop App,Starter
SESS005267,USR0284,2024-01-28,35,Web,Starter
SESS005268,USR0284,2024-02-08,33,Web,Starter
SESS005269,USR0284,2024-01-25,28,Web,Starter
SESS005270,USR0284,2024-01-31,42,Web,Starter
SESS005271,USR0284,2024-01-16,29,Desktop App,Starter
SESS005272,USR0284,2024-02-04,40,Web,Starter
SESS005273,USR0284,2024-01-19,37,Web,Starter
SESS005274,USR0284,2024-01-25,24,Web,Starter
SESS005275,USR0284,2024-02-02,11,Mobile,Starter
SESS005276,USR0284,2024-01-25,22,Mobile,Starter
SESS005277,USR0284,2024-01-23,29,Mobile,Starter
SESS005278,USR0285,2024-06-20,42,Desktop App,Growth
SESS005279,USR0285,2024-06-20,32,Web,Growth
SESS005280,USR0285,2024-06-21,30,Mobile,Growth
SESS005281,USR0285,2024-06-19,20,Web,Growth
SESS005282,USR0285,2024-06-27,22,Web,Growth
SESS005283,USR0285,2024-06-09,15,Web,Growth
SESS005284,USR0285,2024-06-24,33,Web,Growth
SESS005285,USR0285,2024-06-16,29,Desktop App,Growth
SESS005286,USR0285,2024-06-22,60,Web,Growth
SESS005287,USR0285,2024-06-14,31,Web,Growth
SESS005288,USR0285,2024-06-14,51,Mobile,Growth
SESS005289,USR0285,2024-06-26,46,Web,Growth
SESS005290,USR0285,2024-06-16,53,Web,Growth
SESS005291,USR0285,2024-06-13,23,Desktop App,Growth
SESS005292,USR0285,2024-06-22,36,Web,Growth
SESS005293,USR0285,2024-06-20,32,Desktop App,Growth
SESS005294,USR0285,2024-06-28,17,Web,Growth
SESS005295,USR0286,2024-06-07,35,Mobile,Growth
SESS005296,USR0286,2024-05-29,34,Mobile,Growth
SESS005297,USR0286,2024-06-11,42,Mobile,Growth
SESS005298,USR0286,2024-06-04,21,Web,Growth
SESS005299,USR0286,2024-06-05,52,Web,Growth
SESS005300,USR0286,2024-05-21,23,Desktop App,Growth
SESS005301,USR0286,2024-06-19,55,Web,Growth
SESS005302,USR0286,2024-06-27,20,Web,Growth
SESS005303,USR0286,2024-06-09,34,Mobile,Growth
SESS005304,USR0286,2024-06-23,51,Mobile,Growth
SESS005305,USR0286,2024-06-30,25,Web,Growth
SESS005306,USR0286,2024-06-12,20,Web,Growth
SESS005307,USR0286,2024-06-27,19,Web,Growth
SESS005308,USR0286,2024-06-11,46,Mobile,Growth
SESS005309,USR0286,2024-05-31,24,Web,Growth
SESS005310,USR0286,2024-06-03,26,Web,Growth
SESS005311,USR0287,2024-06-23,31,Mobile,Starter
SESS005312,USR0287,2024-06-29,36,Desktop App,Starter
SESS005313,USR0287,2024-06-28,20,Web,Starter
SESS005314,USR0287,2024-06-26,29,Web,Starter
SESS005315,USR0287,2024-06-26,20,Mobile,Starter
SESS005316,USR0287,2024-06-23,17,Desktop App,Starter
SESS005317,USR0288,2024-07-01,50,Web,Growth
SESS005318,USR0288,2024-06-27,31,Web,Growth
SESS005319,USR0288,2024-07-01,42,Web,Growth
SESS005320,USR0288,2024-06-29,41,Web,Growth
SESS005321,USR0288,2024-06-28,53,Web,Growth
SESS005322,USR0288,2024-07-09,34,Mobile,Growth
SESS005323,USR0288,2024-06-24,46,Desktop App,Growth
SESS005324,USR0288,2024-07-08,17,Web,Growth
SESS005325,USR0288,2024-06-30,22,Mobile,Growth
SESS005326,USR0288,2024-06-25,52,Mobile,Growth
SESS005327,USR0288,2024-06-26,24,Web,Growth
SESS005328,USR0288,2024-07-12,41,Mobile,Growth
SESS005329,USR0288,2024-07-12,52,Web,Growth
SESS005330,USR0288,2024-07-12,43,Mobile,Growth
SESS005331,USR0288,2024-07-03,37,Web,Growth
SESS005332,USR0289,2024-05-16,27,Web,Growth
SESS005333,USR0289,2024-03-06,17,Web,Growth
SESS005334,USR0289,2024-04-04,31,Desktop App,Growth
SESS005335,USR0289,2024-06-09,24,Desktop App,Growth
SESS005336,USR0289,2024-04-15,59,Web,Growth
SESS005337,USR0289,2024-05-26,36,Web,Growth
SESS005338,USR0289,2024-04-07,25,Web,Growth
SESS005339,USR0289,2024-03-04,39,Mobile,Growth
SESS005340,USR0289,2024-02-23,39,Web,Growth
SESS005341,USR0289,2024-05-02,48,Web,Growth
SESS005342,USR0289,2024-04-13,33,Web,Growth
SESS005343,USR0289,2024-04-22,49,Web,Growth
SESS005344,USR0289,2024-06-29,42,Desktop App,Growth
SESS005345,USR0289,2024-02-13,45,Desktop App,Growth
SESS005346,USR0289,2024-06-07,28,Web,Growth
SESS005347,USR0289,2024-02-18,32,Web,Growth
SESS005348,USR0289,2024-02-21,26,Web,Growth
SESS005349,USR0289,2024-04-18,37,Desktop App,Growth
SESS005350,USR0289,2024-05-15,29,Mobile,Growth
SESS005351,USR0289,2024-02-25,29,Web,Growth
SESS005352,USR0289,2024-05-26,28,Desktop App,Growth
SESS005353,USR0289,2024-05-16,56,Mobile,Growth
SESS005354,USR0289,2024-02-11,47,Mobile,Growth
SESS005355,USR0289,2024-02-09,25,Web,Growth
SESS005356,USR0289,2024-05-28,27,Web,Growth
SESS005357,USR0289,2024-04-06,41,Mobile,Growth
SESS005358,USR0289,2024-06-29,36,Desktop App,Growth
SESS005359,USR0289,2024-04-03,54,Web,Growth
SESS005360,USR0289,2024-03-31,34,Web,Growth
SESS005361,USR0290,2024-06-21,13,Web,Starter
SESS005362,USR0290,2024-06-28,10,Web,Starter
SESS005363,USR0290,2024-06-20,23,Desktop App,Starter
SESS005364,USR0290,2024-06-25,10,Web,Starter
SESS005365,USR0290,2024-06-25,17,Desktop App,Starter
SESS005366,USR0290,2024-06-20,19,Web,Starter
SESS005367,USR0290,2024-06-21,23,Web,Starter
SESS005368,USR0290,2024-06-20,28,Web,Starter
SESS005369,USR0290,2024-06-30,22,Web,Starter
SESS005370,USR0290,2024-06-25,16,Web,Starter
SESS005371,USR0290,2024-06-23,33,Mobile,Starter
SESS005372,USR0290,2024-06-21,18,Mobile,Starter
SESS005373,USR0290,2024-06-22,25,Mobile,Starter
SESS005374,USR0290,2024-06-19,35,Web,Starter
SESS005375,USR0290,2024-06-28,32,Mobile,Starter
SESS005376,USR0290,2024-06-23,28,Web,Starter
SESS005377,USR0291,2024-02-19,19,Web,Starter
SESS005378,USR0291,2024-02-12,24,Web,Starter
SESS005379,USR0291,2024-02-27,34,Desktop App,Starter
SESS005380,USR0291,2024-02-13,30,Web,Starter
SESS005381,USR0291,2024-02-16,11,Desktop App,Starter
SESS005382,USR0291,2024-02-13,32,Web,Starter
SESS005383,USR0291,2024-02-15,18,Desktop App,Starter
SESS005384,USR0291,2024-02-15,30,Desktop App,Starter
SESS005385,USR0291,2024-02-23,40,Web,Starter
SESS005386,USR0291,2024-02-11,10,Web,Starter
SESS005387,USR0291,2024-02-19,36,Mobile,Starter
SESS005388,USR0291,2024-02-23,26,Web,Starter
SESS005389,USR0291,2024-02-10,38,Mobile,Starter
SESS005390,USR0291,2024-02-27,39,Mobile,Starter
SESS005391,USR0291,2024-02-12,45,Web,Starter
SESS005392,USR0291,2024-02-17,22,Mobile,Starter
SESS005393,USR0292,2024-05-18,38,Mobile,Starter
SESS005394,USR0292,2024-05-12,10,Web,Starter
SESS005395,USR0292,2024-06-03,26,Mobile,Starter
SESS005396,USR0292,2024-06-07,17,Web,Starter
SESS005397,USR0292,2024-05-01,24,Mobile,Starter
SESS005398,USR0292,2024-05-20,32,Web,Starter
SESS005399,USR0292,2024-05-08,21,Desktop App,Starter
SESS005400,USR0292,2024-06-23,25,Web,Starter
SESS005401,USR0292,2024-06-06,37,Mobile,Starter
SESS005402,USR0292,2024-05-20,26,Web,Starter
SESS005403,USR0292,2024-06-28,42,Desktop App,Starter
SESS005404,USR0292,2024-06-09,24,Mobile,Starter
SESS005405,USR0292,2024-06-09,15,Web,Starter
SESS005406,USR0293,2024-06-21,21,Mobile,Starter
SESS005407,USR0293,2024-06-28,25,Web,Starter
SESS005408,USR0293,2024-06-09,22,Web,Starter
SESS005409,USR0293,2024-06-01,20,Web,Starter
SESS005410,USR0293,2024-06-07,31,Mobile,Starter
SESS005411,USR0293,2024-06-11,42,Mobile,Starter
SESS005412,USR0293,2024-06-13,11,Mobile,Starter
SESS005413,USR0293,2024-06-17,24,Web,Starter
SESS005414,USR0293,2024-06-08,38,Web,Starter
SESS005415,USR0293,2024-06-23,35,Mobile,Starter
SESS005416,USR0293,2024-06-18,12,Web,Starter
SESS005417,USR0293,2024-06-01,21,Mobile,Starter
SESS005418,USR0293,2024-06-14,45,Web,Starter
SESS005419,USR0293,2024-06-07,25,Web,Starter
SESS005420,USR0293,2024-06-10,15,Web,Starter
SESS005421,USR0293,2024-06-09,24,Desktop App,Starter
SESS005422,USR0293,2024-06-30,42,Web,Starter
SESS005423,USR0293,2024-06-12,16,Desktop App,Starter
SESS005424,USR0293,2024-06-18,18,Desktop App,Starter
SESS005425,USR0294,2024-06-24,42,Mobile,Starter
SESS005426,USR0294,2024-06-28,10,Web,Starter
SESS005427,USR0294,2024-05-02,44,Web,Starter
SESS005428,USR0294,2024-05-20,30,Desktop App,Starter
SESS005429,USR0294,2024-06-05,15,Web,Starter
SESS005430,USR0294,2024-04-30,39,Web,Starter
SESS005431,USR0294,2024-06-14,40,Mobile,Starter
SESS005432,USR0294,2024-06-28,16,Desktop App,Starter
SESS005433,USR0294,2024-06-13,37,Web,Starter
SESS005434,USR0294,2024-06-19,42,Web,Starter
SESS005435,USR0294,2024-05-09,26,Mobile,Starter
SESS005436,USR0294,2024-05-19,24,Mobile,Starter
SESS005437,USR0295,2024-06-16,22,Mobile,Starter
SESS005438,USR0295,2024-06-12,36,Web,Starter
SESS005439,USR0295,2024-05-07,14,Mobile,Starter
SESS005440,USR0295,2024-03-03,17,Web,Starter
SESS005441,USR0295,2024-04-16,16,Web,Starter
SESS005442,USR0295,2024-04-07,17,Web,Starter
SESS005443,USR0295,2024-04-01,13,Web,Starter
SESS005444,USR0295,2024-06-10,32,Web,Starter
SESS005445,USR0295,2024-03-31,27,Web,Starter
SESS005446,USR0295,2024-04-07,39,Web,Starter
SESS005447,USR0295,2024-03-12,38,Mobile,Starter
SESS005448,USR0295,2024-06-08,11,Web,Starter
SESS005449,USR0295,2024-05-02,33,Mobile,Starter
SESS005450,USR0295,2024-05-07,19,Web,Starter
SESS005451,USR0295,2024-06-26,21,Web,Starter
SESS005452,USR0295,2024-05-14,19,Web,Starter
SESS005453,USR0296,2024-06-12,24,Web,Starter
SESS005454,USR0296,2024-05-13,34,Mobile,Starter
SESS005455,USR0296,2024-06-14,10,Web,Starter
SESS005456,USR0296,2024-06-19,33,Web,Starter
SESS005457,USR0296,2024-05-08,31,Web,Starter
SESS005458,USR0296,2024-06-24,30,Web,Starter
SESS005459,USR0297,2024-06-26,22,Mobile,Starter
SESS005460,USR0297,2024-04-06,19,Web,Starter
SESS005461,USR0297,2024-06-20,44,Desktop App,Starter
SESS005462,USR0297,2024-05-15,36,Web,Starter
SESS005463,USR0297,2024-06-11,21,Web,Starter
SESS005464,USR0297,2024-06-09,41,Web,Starter
SESS005465,USR0297,2024-05-04,21,Mobile,Starter
SESS005466,USR0297,2024-05-11,27,Mobile,Starter
SESS005467,USR0297,2024-05-23,19,Mobile,Starter
SESS005468,USR0297,2024-05-01,16,Web,Starter
SESS005469,USR0297,2024-06-19,40,Web,Starter
SESS005470,USR0297,2024-04-15,39,Web,Starter
SESS005471,USR0297,2024-06-23,29,Web,Starter
SESS005472,USR0298,2024-06-17,21,Mobile,Growth
SESS005473,USR0298,2024-03-30,37,Web,Growth
SESS005474,USR0298,2024-06-18,23,Mobile,Growth
SESS005475,USR0298,2024-06-29,33,Desktop App,Growth
SESS005476,USR0298,2024-05-19,57,Web,Growth
SESS005477,USR0298,2024-04-03,47,Web,Growth
SESS005478,USR0298,2024-03-31,24,Web,Growth
SESS005479,USR0298,2024-04-27,52,Mobile,Growth
SESS005480,USR0298,2024-04-30,56,Desktop App,Growth
SESS005481,USR0298,2024-06-16,57,Mobile,Growth
SESS005482,USR0298,2024-04-06,36,Web,Growth
SESS005483,USR0298,2024-05-06,54,Web,Growth
SESS005484,USR0298,2024-06-30,34,Desktop App,Growth
SESS005485,USR0298,2024-04-25,53,Web,Growth
SESS005486,USR0298,2024-04-02,36,Web,Growth
SESS005487,USR0298,2024-04-19,41,Web,Growth
SESS005488,USR0298,2024-04-11,31,Web,Growth
SESS005489,USR0298,2024-06-03,57,Web,Growth
SESS005490,USR0298,2024-05-09,32,Web,Growth
SESS005491,USR0298,2024-06-06,40,Web,Growth
SESS005492,USR0298,2024-06-16,28,Web,Growth
SESS005493,USR0298,2024-04-24,57,Web,Growth
SESS005494,USR0298,2024-04-23,40,Web,Growth
SESS005495,USR0298,2024-04-19,47,Mobile,Growth
SESS005496,USR0298,2024-03-26,37,Mobile,Growth
SESS005497,USR0298,2024-06-20,27,Web,Growth
SESS005498,USR0298,2024-06-18,46,Mobile,Growth
SESS005499,USR0298,2024-03-24,50,Mobile,Growth
SESS005500,USR0298,2024-05-06,21,Web,Growth
SESS005501,USR0298,2024-03-27,24,Web,Growth
SESS005502,USR0299,2024-05-30,16,Web,Growth
SESS005503,USR0299,2024-05-04,60,Web,Growth
SESS005504,USR0299,2024-06-06,27,Mobile,Growth
SESS005505,USR0299,2024-04-29,25,Web,Growth
SESS005506,USR0299,2024-04-11,52,Mobile,Growth
SESS005507,USR0299,2024-06-14,40,Web,Growth
SESS005508,USR0299,2024-05-19,55,Web,Growth
SESS005509,USR0299,2024-05-25,30,Web,Growth
SESS005510,USR0299,2024-05-21,27,Web,Growth
SESS005511,USR0299,2024-06-10,29,Web,Growth
SESS005512,USR0299,2024-04-13,22,Web,Growth
SESS005513,USR0300,2024-05-30,15,Web,Trial
SESS005514,USR0300,2024-04-23,20,Mobile,Trial
SESS005515,USR0300,2024-04-18,17,Web,Trial
SESS005516,USR0300,2024-02-29,21,Mobile,Trial
SESS005517,USR0300,2024-04-25,11,Desktop App,Trial
SESS005518,USR0300,2024-04-03,25,Web,Trial
SESS005519,USR0300,2024-04-15,19,Web,Trial
SESS005520,USR0301,2024-06-22,41,Mobile,Starter
SESS005521,USR0301,2024-06-17,13,Mobile,Starter
SESS005522,USR0301,2024-06-12,15,Web,Starter
SESS005523,USR0301,2024-05-26,14,Mobile,Starter
SESS005524,USR0301,2024-06-10,17,Web,Starter
SESS005525,USR0301,2024-06-16,14,Mobile,Starter
SESS005526,USR0301,2024-05-12,32,Mobile,Starter
SESS005527,USR0302,2024-06-11,24,Web,Starter
SESS005528,USR0302,2024-03-11,17,Web,Starter
SESS005529,USR0302,2024-03-13,43,Mobile,Starter
SESS005530,USR0302,2024-04-13,39,Mobile,Starter
SESS005531,USR0302,2024-04-24,12,Web,Starter
SESS005532,USR0302,2024-04-21,42,Mobile,Starter
SESS005533,USR0302,2024-04-15,32,Web,Starter
