usage_id,user_id,feature_name,usage_date,usage_count,plan
FU005490,USR0349,Task Management,2024-06-08,5,Starter
FU005491,USR0349,Team Chat,2024-05-12,7,Starter
FU005492,USR0349,File Sharing,2024-05-02,2,Starter
FU005493,USR0349,Kanban Board,2024-05-26,6,Starter
FU005494,USR0349,Kanban Board,2024-06-13,13,Starter
FU005495,USR0349,Kanban Board,2024-05-11,5,Starter
FU005496,USR0349,Kanban Board,2024-05-04,12,Starter
FU005497,USR0349,Kanban Board,2024-06-26,6,Starter
FU005498,USR0350,Task Management,2024-04-22,11,Trial
FU005499,USR0350,Task Management,2024-04-17,13,Trial
FU005500,USR0350,Task Management,2024-06-11,3,Trial
FU005501,USR0350,Task Management,2024-05-08,9,Trial
FU005502,USR0350,Task Management,2024-05-25,6,Trial
FU005503,USR0350,File Sharing,2024-04-28,1,Trial
FU005504,USR0350,File Sharing,2024-05-23,3,Trial
FU005505,USR0350,File Sharing,2024-06-21,1,Trial
FU005506,USR0350,Kanban Board,2024-04-29,13,Trial
FU005507,USR0350,Kanban Board,2024-06-19,1,Trial
FU005508,USR0350,Kanban Board,2024-04-20,4,Trial
FU005509,USR0350,Kanban Board,2024-04-22,11,Trial
FU005510,USR0350,Kanban Board,2024-04-20,5,Trial
FU005511,USR0351,Task Management,2024-05-15,7,Starter
FU005512,USR0351,Task Management,2024-04-11,4,Starter
FU005513,USR0351,Task Management,2024-04-03,13,Starter
FU005514,USR0351,Task Management,2024-04-05,11,Starter
FU005515,USR0351,Team Chat,2024-06-12,9,Starter
FU005516,USR0351,File Sharing,2024-05-02,8,Starter
FU005517,USR0351,File Sharing,2024-04-28,11,Starter
FU005518,USR0351,Time Tracking,2024-05-02,13,Starter
FU005519,USR0351,Time Tracking,2024-05-11,2,Starter
FU005520,USR0351,Time Tracking,2024-06-10,14,Starter
FU005521,USR0351,Time Tracking,2024-06-17,13,Starter
FU005522,USR0351,Calendar View,2024-04-09,6,Starter
FU005523,USR0351,Kanban Board,2024-04-03,4,Starter
FU005524,USR0351,Kanban Board,2024-04-02,3,Starter
FU005525,USR0351,Kanban Board,2024-04-27,10,Starter
FU005526,USR0351,Kanban Board,2024-05-14,9,Starter
FU005527,USR0352,Task Management,2024-04-28,3,Enterprise
FU005528,USR0352,Task Management,2024-06-27,15,Enterprise
FU005529,USR0352,Task Management,2024-05-28,12,Enterprise
FU005530,USR0352,Task Management,2024-06-19,10,Enterprise
FU005531,USR0352,Team Chat,2024-06-16,10,Enterprise
FU005532,USR0352,Team Chat,2024-06-18,9,Enterprise
FU005533,USR0352,File Sharing,2024-06-02,12,Enterprise
FU005534,USR0352,File Sharing,2024-04-22,8,Enterprise
FU005535,USR0352,Time Tracking,2024-05-17,4,Enterprise
FU005536,USR0352,Time Tracking,2024-06-26,3,Enterprise
FU005537,USR0352,Time Tracking,2024-05-19,11,Enterprise
FU005538,USR0352,Reporting & Analytics,2024-05-08,1,Enterprise
FU005539,USR0352,Reporting & Analytics,2024-04-16,14,Enterprise
FU005540,USR0352,Integrations,2024-05-16,8,Enterprise
FU005541,USR0352,Calendar View,2024-05-16,10,Enterprise
FU005542,USR0352,Calendar View,2024-06-19,6,Enterprise
FU005543,USR0352,Kanban Board,2024-05-31,8,Enterprise
FU005544,USR0352,Kanban Board,2024-04-10,10,Enterprise
FU005545,USR0352,Kanban Board,2024-05-05,10,Enterprise
FU005546,USR0352,Kanban Board,2024-04-26,15,Enterprise
FU005547,USR0353,Task Management,2024-04-09,10,Starter
FU005548,USR0353,Team Chat,2024-03-08,14,Starter
FU005549,USR0353,Team Chat,2024-04-02,10,Starter
FU005550,USR0353,Team Chat,2024-03-19,4,Starter
FU005551,USR0353,Team Chat,2024-06-08,2,Starter
FU005552,USR0353,Team Chat,2024-03-17,7,Starter
FU005553,USR0353,Calendar View,2024-04-27,11,Starter
FU005554,USR0353,Calendar View,2024-03-03,11,Starter
FU005555,USR0353,Calendar View,2024-05-17,12,Starter
FU005556,USR0353,Calendar View,2024-06-12,3,Starter
FU005557,USR0353,Calendar View,2024-03-03,11,Starter
FU005558,USR0353,Kanban Board,2024-03-23,13,Starter
FU005559,USR0354,Task Management,2024-06-19,13,Starter
FU005560,USR0354,Task Management,2024-03-27,3,Starter
FU005561,USR0354,Team Chat,2024-06-23,5,Starter
FU005562,USR0354,File Sharing,2024-03-31,12,Starter
FU005563,USR0354,File Sharing,2024-04-15,14,Starter
FU005564,USR0354,File Sharing,2024-04-23,7,Starter
FU005565,USR0354,File Sharing,2024-06-27,9,Starter
FU005566,USR0354,File Sharing,2024-06-18,2,Starter
FU005567,USR0354,Reporting & Analytics,2024-03-07,8,Starter
FU005568,USR0354,Reporting & Analytics,2024-02-20,15,Starter
FU005569,USR0354,Calendar View,2024-04-16,1,Starter
FU005570,USR0354,Calendar View,2024-06-19,4,Starter
FU005571,USR0354,Calendar View,2024-02-26,14,Starter
FU005572,USR0354,Calendar View,2024-03-28,3,Starter
FU005573,USR0354,Calendar View,2024-03-05,6,Starter
FU005574,USR0354,Kanban Board,2024-02-29,12,Starter
FU005575,USR0354,Kanban Board,2024-03-25,1,Starter
FU005576,USR0354,Kanban Board,2024-03-06,5,Starter
FU005577,USR0355,Task Management,2024-06-04,13,Starter
FU005578,USR0355,Task Management,2024-06-05,8,Starter
FU005579,USR0355,Task Management,2024-04-11,10,Starter
FU005580,USR0355,Task Management,2024-04-07,10,Starter
FU005581,USR0355,Team Chat,2024-03-23,5,Starter
FU005582,USR0355,Team Chat,2024-06-26,10,Starter
FU005583,USR0355,File Sharing,2024-03-16,2,Starter
FU005584,USR0355,File Sharing,2024-03-04,15,Starter
FU005585,USR0355,Time Tracking,2024-02-08,15,Starter
FU005586,USR0355,Integrations,2024-02-28,15,Starter
FU005587,USR0355,Integrations,2024-06-21,15,Starter
FU005588,USR0355,Calendar View,2024-05-09,2,Starter
FU005589,USR0355,Calendar View,2024-02-08,12,Starter
FU005590,USR0355,Kanban Board,2024-03-07,8,Starter
FU005591,USR0356,Task Management,2024-06-30,1,Growth
FU005592,USR0356,Task Management,2024-01-11,10,Growth
FU005593,USR0356,Task Management,2024-04-25,8,Growth
FU005594,USR0356,Task Management,2024-04-25,12,Growth
FU005595,USR0356,Team Chat,2024-01-11,13,Growth
FU005596,USR0356,Team Chat,2024-06-28,6,Growth
FU005597,USR0356,Team Chat,2024-02-28,15,Growth
FU005598,USR0356,File Sharing,2024-03-24,13,Growth
FU005599,USR0356,File Sharing,2024-03-09,2,Growth
FU005600,USR0356,File Sharing,2024-02-07,8,Growth
FU005601,USR0356,File Sharing,2024-05-30,4,Growth
FU005602,USR0356,File Sharing,2024-03-13,7,Growth
FU005603,USR0356,Time Tracking,2024-06-22,5,Growth
FU005604,USR0356,Time Tracking,2024-06-01,14,Growth
FU005605,USR0356,Time Tracking,2024-05-25,8,Growth
FU005606,USR0356,Reporting & Analytics,2024-04-02,12,Growth
FU005607,USR0356,Kanban Board,2024-05-27,11,Growth
FU005608,USR0356,Kanban Board,2024-06-20,1,Growth
FU005609,USR0357,File Sharing,2024-01-31,11,Starter
FU005610,USR0357,File Sharing,2024-03-30,10,Starter
FU005611,USR0357,File Sharing,2024-05-22,11,Starter
FU005612,USR0357,Kanban Board,2024-04-02,7,Starter
FU005613,USR0358,Task Management,2024-04-28,10,Growth
FU005614,USR0358,Task Management,2024-03-16,3,Growth
FU005615,USR0358,File Sharing,2024-05-02,13,Growth
FU005616,USR0358,File Sharing,2024-05-17,4,Growth
FU005617,USR0358,File Sharing,2024-02-27,9,Growth
FU005618,USR0358,File Sharing,2024-03-11,14,Growth
FU005619,USR0358,File Sharing,2024-04-11,5,Growth
FU005620,USR0358,Time Tracking,2024-05-31,11,Growth
FU005621,USR0358,Reporting & Analytics,2024-05-13,13,Growth
FU005622,USR0358,Integrations,2024-06-16,1,Growth
FU005623,USR0358,Integrations,2024-03-27,5,Growth
FU005624,USR0358,Integrations,2024-03-31,14,Growth
FU005625,USR0358,Calendar View,2024-05-17,13,Growth
FU005626,USR0358,Calendar View,2024-06-28,11,Growth
FU005627,USR0358,Calendar View,2024-03-30,1,Growth
FU005628,USR0358,Calendar View,2024-03-23,11,Growth
FU005629,USR0359,Task Management,2024-06-13,8,Starter
FU005630,USR0359,Task Management,2024-05-11,12,Starter
FU005631,USR0359,Task Management,2024-05-14,9,Starter
FU005632,USR0359,Task Management,2024-05-03,10,Starter
FU005633,USR0359,Team Chat,2024-03-20,1,Starter
FU005634,USR0359,Time Tracking,2024-04-04,4,Starter
FU005635,USR0359,Calendar View,2024-04-17,2,Starter
FU005636,USR0359,Calendar View,2024-03-06,4,Starter
FU005637,USR0359,Calendar View,2024-05-31,15,Starter
FU005638,USR0359,Kanban Board,2024-06-08,9,Starter
FU005639,USR0359,Kanban Board,2024-03-25,14,Starter
FU005640,USR0359,Kanban Board,2024-04-23,11,Starter
FU005641,USR0360,Task Management,2024-06-24,14,Starter
FU005642,USR0360,Task Management,2024-06-25,14,Starter
FU005643,USR0360,Task Management,2024-06-26,9,Starter
FU005644,USR0360,Team Chat,2024-06-24,4,Starter
FU005645,USR0360,Team Chat,2024-06-26,12,Starter
FU005646,USR0360,Team Chat,2024-06-23,9,Starter
FU005647,USR0360,Team Chat,2024-06-20,9,Starter
FU005648,USR0360,Time Tracking,2024-06-21,14,Starter
FU005649,USR0360,Time Tracking,2024-06-28,3,Starter
FU005650,USR0360,Time Tracking,2024-06-27,14,Starter
FU005651,USR0360,Time Tracking,2024-06-26,7,Starter
FU005652,USR0360,Calendar View,2024-06-24,4,Starter
FU005653,USR0360,Calendar View,2024-06-27,5,Starter
FU005654,USR0360,Calendar View,2024-06-20,11,Starter
FU005655,USR0360,Kanban Board,2024-06-30,7,Starter
FU005656,USR0360,Kanban Board,2024-06-22,14,Starter
FU005657,USR0360,Kanban Board,2024-06-25,1,Starter
FU005658,USR0361,Task Management,2024-06-17,1,Starter
FU005659,USR0361,Task Management,2024-06-26,5,Starter
FU005660,USR0361,Task Management,2024-06-12,15,Starter
FU005661,USR0361,Task Management,2024-06-20,11,Starter
FU005662,USR0361,Team Chat,2024-06-19,1,Starter
FU005663,USR0361,Team Chat,2024-06-22,2,Starter
FU005664,USR0361,Team Chat,2024-06-12,1,Starter
FU005665,USR0361,Team Chat,2024-06-26,2,Starter
FU005666,USR0361,Time Tracking,2024-06-16,6,Starter
FU005667,USR0361,Time Tracking,2024-06-17,13,Starter
FU005668,USR0361,Time Tracking,2024-06-26,3,Starter
FU005669,USR0361,Calendar View,2024-06-18,10,Starter
FU005670,USR0361,Calendar View,2024-06-25,9,Starter
FU005671,USR0362,Task Management,2024-06-30,1,Starter
FU005672,USR0362,Team Chat,2024-06-26,8,Starter
FU005673,USR0362,File Sharing,2024-06-28,14,Starter
FU005674,USR0362,File Sharing,2024-06-28,15,Starter
FU005675,USR0362,Time Tracking,2024-06-30,12,Starter
FU005676,USR0362,Reporting & Analytics,2024-06-28,9,Starter
FU005677,USR0362,Kanban Board,2024-06-29,7,Starter
FU005678,USR0362,Kanban Board,2024-06-29,14,Starter
FU005679,USR0363,Task Management,2024-05-22,8,Starter
FU005680,USR0363,Task Management,2024-02-17,4,Starter
FU005681,USR0363,Task Management,2024-02-25,8,Starter
FU005682,USR0363,Task Management,2024-03-22,4,Starter
FU005683,USR0363,File Sharing,2024-05-19,10,Starter
FU005684,USR0363,File Sharing,2024-04-06,13,Starter
FU005685,USR0363,File Sharing,2024-04-25,6,Starter
FU005686,USR0363,Time Tracking,2024-06-14,10,Starter
FU005687,USR0363,Time Tracking,2024-06-24,15,Starter
FU005688,USR0363,Calendar View,2024-06-26,15,Starter
FU005689,USR0363,Calendar View,2024-03-09,4,Starter
FU005690,USR0363,Kanban Board,2024-04-02,14,Starter
FU005691,USR0364,Task Management,2024-06-03,7,Growth
FU005692,USR0364,Task Management,2024-05-17,14,Growth
FU005693,USR0364,Task Management,2024-06-28,8,Growth
FU005694,USR0364,File Sharing,2024-05-18,10,Growth
FU005695,USR0364,Time Tracking,2024-05-23,4,Growth
FU005696,USR0364,Time Tracking,2024-06-26,13,Growth
FU005697,USR0364,Time Tracking,2024-05-30,10,Growth
FU005698,USR0364,Time Tracking,2024-06-08,7,Growth
FU005699,USR0364,Time Tracking,2024-05-21,2,Growth
FU005700,USR0364,Calendar View,2024-05-18,2,Growth
FU005701,USR0364,Calendar View,2024-05-17,4,Growth
FU005702,USR0364,Calendar View,2024-06-29,12,Growth
FU005703,USR0364,Kanban Board,2024-06-08,9,Growth
FU005704,USR0364,Kanban Board,2024-05-08,12,Growth
FU005705,USR0364,Kanban Board,2024-05-09,8,Growth
FU005706,USR0364,Kanban Board,2024-05-18,11,Growth
FU005707,USR0365,Task Management,2024-02-01,12,Growth
FU005708,USR0365,Team Chat,2024-03-24,12,Growth
FU005709,USR0365,Team Chat,2024-06-29,11,Growth
FU005710,USR0365,Team Chat,2024-04-25,7,Growth
FU005711,USR0365,Team Chat,2024-04-22,4,Growth
FU005712,USR0365,File Sharing,2024-02-10,14,Growth
FU005713,USR0365,File Sharing,2024-04-12,3,Growth
FU005714,USR0365,File Sharing,2024-01-31,2,Growth
FU005715,USR0365,File Sharing,2024-05-26,12,Growth
FU005716,USR0365,Time Tracking,2024-05-23,2,Growth
FU005717,USR0365,Time Tracking,2024-06-07,2,Growth
FU005718,USR0365,Time Tracking,2024-03-07,3,Growth
FU005719,USR0365,Time Tracking,2024-02-01,9,Growth
FU005720,USR0365,Time Tracking,2024-06-09,10,Growth
FU005721,USR0365,Reporting & Analytics,2024-05-26,2,Growth
FU005722,USR0365,Integrations,2024-02-28,12,Growth
FU005723,USR0365,Integrations,2024-04-29,8,Growth
FU005724,USR0365,Calendar View,2024-01-28,13,Growth
FU005725,USR0365,Kanban Board,2024-06-17,7,Growth
FU005726,USR0366,Task Management,2024-04-05,15,Starter
FU005727,USR0366,Task Management,2024-04-24,2,Starter
FU005728,USR0366,Task Management,2024-04-25,2,Starter
FU005729,USR0366,Task Management,2024-06-10,10,Starter
FU005730,USR0366,Team Chat,2024-06-29,6,Starter
FU005731,USR0366,Team Chat,2024-05-02,14,Starter
FU005732,USR0366,Team Chat,2024-03-20,10,Starter
FU005733,USR0366,Team Chat,2024-03-13,10,Starter
FU005734,USR0366,Calendar View,2024-06-03,15,Starter
FU005735,USR0366,Calendar View,2024-04-16,3,Starter
FU005736,USR0366,Calendar View,2024-03-20,7,Starter
FU005737,USR0366,Kanban Board,2024-04-27,5,Starter
FU005738,USR0366,Kanban Board,2024-05-17,8,Starter
FU005739,USR0367,Task Management,2024-05-20,4,Trial
FU005740,USR0367,Task Management,2024-06-09,4,Trial
FU005741,USR0367,Task Management,2024-06-21,7,Trial
FU005742,USR0367,Task Management,2024-05-15,5,Trial
FU005743,USR0367,File Sharing,2024-05-03,10,Trial
FU005744,USR0367,File Sharing,2024-06-16,14,Trial
FU005745,USR0367,File Sharing,2024-05-18,5,Trial
FU005746,USR0367,Calendar View,2024-06-11,3,Trial
FU005747,USR0367,Calendar View,2024-06-19,6,Trial
FU005748,USR0367,Kanban Board,2024-06-07,14,Trial
FU005749,USR0367,Kanban Board,2024-06-07,4,Trial
FU005750,USR0368,Task Management,2024-06-10,9,Trial
FU005751,USR0368,Team Chat,2024-03-03,13,Trial
FU005752,USR0368,Team Chat,2024-04-15,6,Trial
FU005753,USR0368,Team Chat,2024-04-26,7,Trial
FU005754,USR0368,File Sharing,2024-02-29,5,Trial
FU005755,USR0368,File Sharing,2024-05-20,10,Trial
FU005756,USR0368,File Sharing,2024-05-28,5,Trial
FU005757,USR0368,Calendar View,2024-06-11,2,Trial
FU005758,USR0368,Calendar View,2024-03-17,1,Trial
FU005759,USR0368,Kanban Board,2024-02-19,6,Trial
FU005760,USR0368,Kanban Board,2024-05-18,2,Trial
FU005761,USR0368,Kanban Board,2024-06-26,3,Trial
FU005762,USR0369,Task Management,2024-02-09,6,Growth
FU005763,USR0369,Task Management,2024-03-31,3,Growth
FU005764,USR0369,Task Management,2024-02-16,14,Growth
FU005765,USR0369,Task Management,2024-05-08,5,Growth
FU005766,USR0369,Task Management,2024-03-29,3,Growth
FU005767,USR0369,Team Chat,2024-02-21,12,Growth
FU005768,USR0369,Team Chat,2024-01-20,5,Growth
FU005769,USR0369,Team Chat,2024-05-17,12,Growth
FU005770,USR0369,Team Chat,2024-01-30,7,Growth
FU005771,USR0369,File Sharing,2024-03-11,9,Growth
FU005772,USR0369,File Sharing,2024-04-28,1,Growth
FU005773,USR0369,File Sharing,2024-05-16,5,Growth
FU005774,USR0369,Time Tracking,2024-03-23,12,Growth
FU005775,USR0369,Time Tracking,2024-02-28,4,Growth
FU005776,USR0369,Time Tracking,2024-04-20,5,Growth
FU005777,USR0369,Reporting & Analytics,2024-06-28,10,Growth
FU005778,USR0369,Reporting & Analytics,2024-02-12,9,Growth
FU005779,USR0369,Reporting & Analytics,2024-02-17,6,Growth
FU005780,USR0369,Reporting & Analytics,2024-02-24,4,Growth
FU005781,USR0369,Reporting & Analytics,2024-04-30,9,Growth
FU005782,USR0370,Task Management,2024-06-25,11,Growth
FU005783,USR0370,Task Management,2024-05-31,6,Growth
FU005784,USR0370,Task Management,2024-06-14,7,Growth
FU005785,USR0370,Task Management,2024-05-06,6,Growth
FU005786,USR0370,Team Chat,2024-05-03,6,Growth
FU005787,USR0370,Team Chat,2024-05-22,1,Growth
FU005788,USR0370,Team Chat,2024-05-12,2,Growth
FU005789,USR0370,Team Chat,2024-05-10,12,Growth
FU005790,USR0370,File Sharing,2024-06-17,12,Growth
FU005791,USR0370,Reporting & Analytics,2024-06-06,7,Growth
FU005792,USR0370,Integrations,2024-06-23,10,Growth
FU005793,USR0370,Integrations,2024-05-30,8,Growth
FU005794,USR0370,Integrations,2024-06-26,6,Growth
FU005795,USR0370,Calendar View,2024-06-13,2,Growth
FU005796,USR0370,Calendar View,2024-04-27,8,Growth
FU005797,USR0370,Calendar View,2024-06-05,10,Growth
FU005798,USR0370,Calendar View,2024-05-23,11,Growth
FU005799,USR0371,Task Management,2024-05-30,13,Growth
FU005800,USR0371,Task Management,2024-06-22,4,Growth
FU005801,USR0371,Team Chat,2024-06-29,1,Growth
FU005802,USR0371,Team Chat,2024-06-17,2,Growth
FU005803,USR0371,Team Chat,2024-06-24,3,Growth
FU005804,USR0371,Team Chat,2024-06-12,4,Growth
FU005805,USR0371,Team Chat,2024-06-09,5,Growth
FU005806,USR0371,File Sharing,2024-06-23,14,Growth
FU005807,USR0371,Time Tracking,2024-06-05,14,Growth
FU005808,USR0371,Time Tracking,2024-06-12,8,Growth
FU005809,USR0371,Time Tracking,2024-05-30,9,Growth
FU005810,USR0371,Time Tracking,2024-06-24,1,Growth
FU005811,USR0371,Reporting & Analytics,2024-06-18,8,Growth
FU005812,USR0371,Reporting & Analytics,2024-06-04,7,Growth
FU005813,USR0371,Reporting & Analytics,2024-05-25,3,Growth
FU005814,USR0371,Calendar View,2024-06-27,8,Growth
FU005815,USR0371,Calendar View,2024-06-13,10,Growth
FU005816,USR0371,Calendar View,2024-05-23,15,Growth
FU005817,USR0371,Calendar View,2024-06-22,14,Growth
FU005818,USR0371,Calendar View,2024-05-19,2,Growth
FU005819,USR0372,Task Management,2024-06-14,11,Starter
FU005820,USR0372,Task Management,2024-06-21,7,Starter
FU005821,USR0372,Task Management,2024-06-26,8,Starter
FU005822,USR0372,Task Management,2024-06-13,2,Starter
FU005823,USR0372,Team Chat,2024-06-17,15,Starter
FU005824,USR0372,Team Chat,2024-06-26,1,Starter
FU005825,USR0372,Team Chat,2024-06-19,6,Starter
FU005826,USR0372,Team Chat,2024-06-14,12,Starter
FU005827,USR0372,File Sharing,2024-06-16,11,Starter
FU005828,USR0372,File Sharing,2024-06-17,4,Starter
FU005829,USR0372,File Sharing,2024-06-23,3,Starter
FU005830,USR0372,File Sharing,2024-06-29,5,Starter
FU005831,USR0372,File Sharing,2024-06-25,6,Starter
FU005832,USR0372,Calendar View,2024-06-27,13,Starter
FU005833,USR0373,Task Management,2024-06-25,8,Growth
FU005834,USR0373,Team Chat,2024-06-14,10,Growth
FU005835,USR0373,Team Chat,2024-06-07,3,Growth
FU005836,USR0373,Team Chat,2024-06-21,5,Growth
FU005837,USR0373,File Sharing,2024-06-15,14,Growth
FU005838,USR0373,File Sharing,2024-06-05,1,Growth
FU005839,USR0373,File Sharing,2024-06-05,9,Growth
FU005840,USR0373,File Sharing,2024-06-23,14,Growth
FU005841,USR0373,File Sharing,2024-06-08,6,Growth
FU005842,USR0373,Time Tracking,2024-06-16,10,Growth
FU005843,USR0373,Time Tracking,2024-06-23,4,Growth
FU005844,USR0373,Time Tracking,2024-06-11,6,Growth
FU005845,USR0373,Time Tracking,2024-06-08,12,Growth
FU005846,USR0373,Time Tracking,2024-06-24,6,Growth
FU005847,USR0373,Reporting & Analytics,2024-06-11,15,Growth
FU005848,USR0373,Reporting & Analytics,2024-06-15,9,Growth
FU005849,USR0373,Reporting & Analytics,2024-06-06,7,Growth
FU005850,USR0373,Reporting & Analytics,2024-06-09,2,Growth
FU005851,USR0373,Calendar View,2024-06-24,6,Growth
FU005852,USR0373,Calendar View,2024-06-18,11,Growth
FU005853,USR0373,Calendar View,2024-06-14,2,Growth
FU005854,USR0373,Kanban Board,2024-06-20,8,Growth
FU005855,USR0373,Kanban Board,2024-06-04,1,Growth
FU005856,USR0373,Kanban Board,2024-06-28,5,Growth
FU005857,USR0374,Task Management,2024-06-15,5,Enterprise
FU005858,USR0374,File Sharing,2024-06-17,9,Enterprise
FU005859,USR0374,Time Tracking,2024-06-29,11,Enterprise
FU005860,USR0374,Time Tracking,2024-06-29,1,Enterprise
FU005861,USR0374,Reporting & Analytics,2024-06-16,10,Enterprise
FU005862,USR0374,Reporting & Analytics,2024-06-30,11,Enterprise
FU005863,USR0374,Reporting & Analytics,2024-06-19,1,Enterprise
